datetime,A_Leq,A_L10,A_L95,C_Leq,C_L10,C_L95,source_file,noise_class
2013-03-08 15:40:00,61.37,63.89,56.63,64.37,67.08,60.51,DCC-NOISE-001003-2013-03-08T00-00-00.txt,0
2013-12-18 16:40:00,64.85,67.22,61.38,68.81,72.76,63.95,DCC-NOISE-001003-2013-12-18T00-00-00.txt,1
2013-06-30 14:35:00,58.45,62.02,53.2,62.08,65.82,56.66,DCC-NOISE-001003-2013-06-30T00-00-00.txt,0
2013-03-11 12:25:00,60.46,62.97,56.1,63.32,65.63,58.43,DCC-NOISE-001003-2013-03-11T00-00-00.txt,0
2013-08-12 18:30:00,56.49,59.44,50.99,59.91,62.78,55.05,DCC-NOISE-001003-2013-08-12T00-00-00.txt,0
2013-07-01 01:20:00,50.53,55.57,45.17,53.12,57.53,48.0,DCC-NOISE-001003-2013-07-01T00-00-00.txt,0
2013-02-16 14:30:00,63.37,69.43,53.49,63.95,68.67,56.45,DCC-NOISE-001014-2013-02-16T00-00-00.txt,1
2013-12-21 17:28:00,61.58,63.91,57.72,64.33,66.66,59.86,DCC-NOISE-001003-2013-12-21T00-03-00.txt,0
2013-11-13 20:21:00,59.48,62.13,56.13,62.63,65.21,59.1,DCC-NOISE-001003-2013-11-13T00-00-00.txt,0
2013-03-12 10:30:00,64.47,61.32,51.47,66.5,66.37,57.48,DCC-NOISE-001003-2013-03-12T00-00-00.txt,1
2013-01-30 12:35:00,64.14,66.69,60.13,72.28,77.85,64.23,DCC-NOISE-001014-2013-01-30T00-00-00.txt,1
2013-02-21 11:15:00,59.74,62.69,54.19,63.85,66.8,58.75,DCC-NOISE-001003-2013-02-21T00-00-00.txt,0
2013-04-07 12:35:00,63.72,66.6,59.44,64.38,66.67,60.73,DCC-NOISE-001003-2013-04-07T00-00-00.txt,1
2013-12-04 09:57:00,63.79,65.59,60.8,67.06,69.15,63.3,DCC-NOISE-001003-2013-12-04T00-00-00.txt,1
2013-01-25 14:50:00,63.54,66.73,59.01,72.12,78.73,64.0,DCC-NOISE-001014-2013-01-25T00-00-00.txt,1
2013-12-25 14:37:00,61.3,63.26,56.39,61.83,63.7,57.55,DCC-NOISE-001003-2013-12-25T00-02-00.txt,0
2013-04-03 15:35:00,63.12,65.52,58.86,63.73,66.11,59.27,DCC-NOISE-001003-2013-04-03T00-00-00.txt,1
2013-03-10 12:20:00,61.16,63.58,57.4,66.48,70.83,61.42,DCC-NOISE-001003-2013-03-10T00-00-00.txt,0
2013-03-29 09:05:00,56.77,60.28,49.81,59.21,62.75,53.93,DCC-NOISE-001003-2013-03-29T00-00-00.txt,0
2013-05-13 11:20:00,61.52,63.52,56.3,66.42,68.44,61.28,DCC-NOISE-001003-2013-05-13T00-00-00.txt,0
2013-10-27 03:46:00,55.35,59.46,50.06,57.45,62.11,51.86,DCC-NOISE-001003-2013-10-27T00-00-00.txt,0
2013-08-31 10:35:00,54.86,57.91,50.18,58.15,60.83,54.09,DCC-NOISE-001003-2013-08-31T00-00-00.txt,0
2013-06-20 06:35:00,65.26,71.79,48.35,64.29,70.06,52.13,DCC-NOISE-001003-2013-06-20T00-00-00.txt,1
2013-12-05 13:17:00,61.01,62.8,58.1,64.53,66.68,61.3,DCC-NOISE-001003-2013-12-05T00-00-00.txt,0
2013-09-15 19:50:00,60.93,64.33,56.86,62.73,65.42,58.78,DCC-NOISE-001003-2013-09-15T00-00-00.txt,0
2013-11-27 12:06:00,57.81,60.54,53.42,61.52,64.65,57.82,DCC-NOISE-001003-2013-11-27T00-00-00.txt,0
2013-11-11 20:51:00,65.1,68.94,56.85,68.26,71.9,59.88,DCC-NOISE-001003-2013-11-11T00-00-00.txt,1
2013-04-20 08:45:00,54.9,59.28,46.95,58.35,62.29,50.68,DCC-NOISE-001003-2013-04-20T00-00-00.txt,0
2013-04-18 15:20:00,63.96,68.98,57.79,73.58,80.52,62.22,DCC-NOISE-001003-2013-04-18T00-00-00.txt,1
2013-01-17 20:36:00,62.66,69.23,53.92,68.14,75.33,58.39,DCC-NOISE-001003-2013-01-17T00-00-00.txt,0
2013-12-27 08:32:00,63.48,67.06,57.47,72.13,77.62,62.16,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-03-28 16:35:00,61.07,63.75,56.24,63.58,66.6,58.99,DCC-NOISE-001003-2013-03-28T00-00-00.txt,0
2013-03-14 15:50:00,60.68,62.81,56.95,64.18,66.18,61.15,DCC-NOISE-001003-2013-03-14T00-00-00.txt,0
2013-02-14 10:40:00,64.37,65.08,55.61,67.4,70.27,60.2,DCC-NOISE-001014-2013-02-14T00-00-00.txt,1
2013-05-28 11:10:00,66.11,68.49,63.24,67.68,69.8,65.32,DCC-NOISE-001003-2013-05-28T00-00-00.txt,1
2013-02-15 15:35:00,71.6,74.18,67.8,70.71,73.16,66.56,DCC-NOISE-001014-2013-02-15T00-00-00.txt,1
2013-08-18 13:45:00,66.75,70.25,60.9,72.13,76.57,65.31,DCC-NOISE-001003-2013-08-18T00-00-00.txt,1
2013-09-22 14:00:00,53.86,57.39,47.73,58.14,60.98,52.99,DCC-NOISE-001003-2013-09-22T00-00-00.txt,0
2013-04-29 11:25:00,65.94,71.94,58.47,71.47,77.51,64.65,DCC-NOISE-001003-2013-04-29T00-00-00.txt,1
2013-02-07 15:05:00,63.16,65.23,58.93,66.89,70.03,62.08,DCC-NOISE-001014-2013-02-07T00-00-00.txt,1
2013-07-06 17:55:00,52.96,56.45,46.96,57.11,59.95,51.77,DCC-NOISE-001003-2013-07-06T00-00-00.txt,0
2013-03-19 10:55:00,65.93,70.36,57.06,67.4,70.7,60.66,DCC-NOISE-001003-2013-03-19T00-00-00.txt,1
2013-01-30 12:25:00,63.48,65.39,60.3,70.19,74.86,63.79,DCC-NOISE-001014-2013-01-30T00-00-00.txt,1
2013-08-15 08:00:00,64.7,70.68,58.18,69.47,73.72,65.75,DCC-NOISE-001003-2013-08-15T00-00-00.txt,1
2013-03-21 11:40:00,64.35,70.54,59.05,68.77,73.19,62.67,DCC-NOISE-001003-2013-03-21T00-00-00.txt,1
2013-08-14 22:30:00,53.06,57.78,45.99,55.51,59.66,49.71,DCC-NOISE-001003-2013-08-14T00-00-00.txt,0
2013-02-04 01:05:00,55.47,60.68,48.13,60.34,64.85,52.33,DCC-NOISE-001014-2013-02-04T00-00-00.txt,0
2013-12-31 14:22:00,65.03,66.47,62.59,65.93,67.33,63.5,DCC-NOISE-001003-2013-12-31T00-02-00.txt,1
2013-03-04 14:10:00,57.13,60.05,52.49,61.1,63.88,57.15,DCC-NOISE-001003-2013-03-04T00-00-00.txt,0
2013-02-11 14:30:00,59.2,62.1,52.53,61.77,65.05,55.97,DCC-NOISE-001014-2013-02-11T00-00-00.txt,0
2013-02-12 18:15:00,59.22,62.21,51.62,62.28,64.9,56.57,DCC-NOISE-001014-2013-02-12T00-00-00.txt,0
2013-05-15 13:05:00,57.75,60.2,53.31,61.24,63.51,57.69,DCC-NOISE-001003-2013-05-15T00-00-00.txt,0
2013-12-13 09:02:00,59.83,62.79,56.12,64.2,66.99,60.43,DCC-NOISE-001003-2013-12-13T00-02-00.txt,0
2013-07-25 12:45:00,64.4,66.5,60.43,65.13,67.72,60.45,DCC-NOISE-001003-2013-07-25T00-00-00.txt,1
2013-06-19 20:55:00,56.11,59.75,48.91,58.2,60.94,52.17,DCC-NOISE-001003-2013-06-19T00-00-00.txt,0
2013-12-19 20:18:00,61.54,63.6,58.0,64.9,67.32,61.45,DCC-NOISE-001003-2013-12-19T00-03-00.txt,0
2013-02-21 11:35:00,63.64,65.72,55.16,68.15,73.2,59.75,DCC-NOISE-001003-2013-02-21T00-00-00.txt,1
2013-01-28 11:20:00,65.95,70.05,59.74,78.28,84.78,65.56,DCC-NOISE-001014-2013-01-28T00-00-00.txt,1
2013-09-16 00:20:00,55.54,59.31,49.57,57.87,61.96,51.99,DCC-NOISE-001003-2013-09-16T00-00-00.txt,0
2013-01-24 04:16:00,48.15,56.05,36.95,51.23,57.91,41.34,DCC-NOISE-001014-2013-01-24T00-00-00.txt,0
2013-05-15 08:20:00,58.18,60.0,54.45,62.23,64.41,59.07,DCC-NOISE-001003-2013-05-15T00-00-00.txt,0
2013-11-15 18:52:00,64.23,63.27,55.35,65.63,66.67,58.83,DCC-NOISE-001003-2013-11-15T00-00-00.txt,1
2013-02-10 18:15:00,60.39,62.74,56.77,62.64,64.81,59.27,DCC-NOISE-001014-2013-02-10T00-00-00.txt,0
2013-06-16 12:45:00,54.84,58.7,47.74,58.05,61.4,52.53,DCC-NOISE-001003-2013-06-16T00-00-00.txt,0
2013-11-23 19:36:00,58.25,61.42,54.57,61.5,63.97,58.26,DCC-NOISE-001003-2013-11-23T00-00-00.txt,0
2013-12-21 00:43:00,56.64,60.32,50.92,61.39,64.7,54.21,DCC-NOISE-001003-2013-12-21T00-03-00.txt,0
2013-12-31 13:52:00,65.18,67.37,62.18,67.47,69.56,63.45,DCC-NOISE-001003-2013-12-31T00-02-00.txt,1
2013-12-26 20:35:00,71.25,78.14,59.59,79.51,86.39,63.54,DCC-NOISE-001003-2013-12-26T00-00-00.txt,1
2013-07-08 23:30:00,49.19,54.73,40.75,53.08,57.51,46.47,DCC-NOISE-001003-2013-07-08T00-00-00.txt,0
2013-03-15 09:15:00,59.94,62.41,55.97,62.53,64.98,58.84,DCC-NOISE-001003-2013-03-15T00-00-00.txt,0
2013-12-05 09:42:00,65.81,69.69,58.45,75.21,81.34,63.92,DCC-NOISE-001003-2013-12-05T00-00-00.txt,1
2013-12-05 06:02:00,66.39,73.46,56.77,76.76,85.0,62.19,DCC-NOISE-001003-2013-12-05T00-00-00.txt,1
2013-07-25 18:35:00,70.63,72.03,68.6,70.25,71.52,68.23,DCC-NOISE-001003-2013-07-25T00-00-00.txt,1
2013-03-20 15:30:00,64.87,72.65,54.89,68.56,76.38,60.28,DCC-NOISE-001003-2013-03-20T00-00-00.txt,1
2013-04-16 11:10:00,68.38,70.86,64.49,77.22,80.59,71.29,DCC-NOISE-001003-2013-04-16T00-00-00.txt,1
2013-11-26 14:26:00,68.75,71.83,64.66,75.16,78.26,71.13,DCC-NOISE-001003-2013-11-26T00-00-00.txt,1
2013-09-21 19:30:00,55.38,57.69,52.08,59.06,60.87,56.37,DCC-NOISE-001003-2013-09-21T00-00-00.txt,0
2013-04-17 11:30:00,60.62,62.58,57.19,68.32,72.42,62.71,DCC-NOISE-001003-2013-04-17T00-00-00.txt,0
2013-12-07 18:27:00,60.19,62.72,56.57,62.94,65.02,59.64,DCC-NOISE-001003-2013-12-07T00-02-00.txt,0
2013-12-23 09:22:00,63.33,64.84,60.6,68.81,72.15,62.25,DCC-NOISE-001003-2013-12-23T00-02-00.txt,1
2013-10-16 08:22:00,60.96,64.02,56.31,63.14,66.06,58.7,DCC-NOISE-001003-2013-10-16T00-00-00.txt,0
2013-02-14 08:05:00,61.47,63.75,58.35,64.33,66.72,61.58,DCC-NOISE-001014-2013-02-14T00-00-00.txt,0
2013-03-07 15:20:00,64.0,66.49,58.34,65.31,67.71,60.49,DCC-NOISE-001003-2013-03-07T00-00-00.txt,1
2013-07-26 19:45:00,55.32,58.21,48.59,59.31,61.64,53.19,DCC-NOISE-001003-2013-07-26T00-00-00.txt,0
2013-05-21 09:10:00,65.44,69.13,59.98,70.74,74.51,65.58,DCC-NOISE-001003-2013-05-21T00-00-00.txt,1
2013-03-22 15:10:00,63.14,65.59,59.47,65.64,67.94,61.89,DCC-NOISE-001003-2013-03-22T00-00-00.txt,1
2013-01-08 14:25:00,60.36,62.86,55.67,63.2,65.79,59.65,DCC-NOISE-001003-2013-01-08T00-00-00.txt,0
2013-09-02 04:40:00,48.92,51.72,45.32,52.56,56.2,48.24,DCC-NOISE-001003-2013-09-02T00-00-00.txt,0
2013-06-06 09:05:00,64.92,69.42,57.74,70.53,75.59,64.53,DCC-NOISE-001003-2013-06-06T00-00-00.txt,1
2013-12-11 19:02:00,56.26,59.45,51.52,60.46,62.86,56.6,DCC-NOISE-001003-2013-12-11T00-02-00.txt,0
2013-08-28 15:05:00,64.97,70.77,57.79,70.32,77.26,62.71,DCC-NOISE-001003-2013-08-28T00-00-00.txt,1
2013-04-14 16:25:00,61.08,62.97,57.61,68.05,73.89,60.73,DCC-NOISE-001003-2013-04-14T00-00-00.txt,0
2013-03-30 13:35:00,63.41,66.52,57.96,63.77,65.98,60.03,DCC-NOISE-001003-2013-03-30T00-00-00.txt,1
2013-07-29 16:45:00,58.67,61.37,54.86,62.65,65.48,58.11,DCC-NOISE-001003-2013-07-29T00-00-00.txt,0
2013-03-20 14:20:00,64.73,66.05,63.18,68.14,69.37,66.77,DCC-NOISE-001003-2013-03-20T00-00-00.txt,1
2013-12-27 14:42:00,63.58,65.67,60.06,68.48,73.15,63.08,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-12-05 09:07:00,69.87,75.97,60.28,80.71,88.19,65.26,DCC-NOISE-001003-2013-12-05T00-00-00.txt,1
2013-01-18 15:21:00,62.62,66.38,55.39,66.66,71.13,59.53,DCC-NOISE-001003-2013-01-18T00-00-00.txt,0
2013-06-22 14:55:00,58.88,61.41,55.43,62.44,64.93,58.13,DCC-NOISE-001003-2013-06-22T00-00-00.txt,0
2013-12-05 11:17:00,65.89,69.93,60.47,75.02,81.21,65.4,DCC-NOISE-001003-2013-12-05T00-00-00.txt,1
2013-01-28 11:35:00,65.64,68.84,59.04,77.02,83.88,64.59,DCC-NOISE-001014-2013-01-28T00-00-00.txt,1
2013-03-01 15:45:00,62.79,64.1,60.83,65.3,66.52,63.57,DCC-NOISE-001003-2013-03-01T11-05-00.txt,0
2013-09-03 14:40:00,54.58,56.6,50.26,60.25,62.87,56.14,DCC-NOISE-001003-2013-09-03T00-00-00.txt,0
2013-12-17 16:03:00,60.91,63.83,54.68,64.87,68.28,59.22,DCC-NOISE-001003-2013-12-17T00-03-00.txt,0
2013-03-30 14:40:00,60.1,62.74,54.46,62.12,64.97,56.77,DCC-NOISE-001003-2013-03-30T00-00-00.txt,0
2013-01-25 14:00:00,64.93,67.44,60.57,71.78,76.33,63.91,DCC-NOISE-001014-2013-01-25T00-00-00.txt,1
2013-11-13 22:01:00,58.29,61.3,53.45,60.36,63.32,56.5,DCC-NOISE-001003-2013-11-13T00-00-00.txt,0
2013-04-30 20:40:00,57.38,60.96,51.71,61.08,63.72,56.67,DCC-NOISE-001003-2013-04-30T00-00-00.txt,0
2013-02-04 19:45:00,60.9,64.25,55.65,66.87,71.6,59.78,DCC-NOISE-001014-2013-02-04T00-00-00.txt,0
2013-01-09 07:45:00,59.49,62.26,55.83,63.46,65.79,59.84,DCC-NOISE-001003-2013-01-09T00-00-00.txt,0
2013-12-24 11:45:00,63.2,66.04,58.5,71.04,77.16,61.86,DCC-NOISE-001003-2013-12-24T00-00-00.txt,1
2013-06-16 04:50:00,53.21,58.13,44.9,54.7,60.11,47.26,DCC-NOISE-001003-2013-06-16T00-00-00.txt,0
2013-08-13 18:00:00,56.02,58.44,51.99,59.4,61.92,55.35,DCC-NOISE-001003-2013-08-13T00-00-00.txt,0
2013-05-10 17:10:00,58.67,60.7,55.77,63.91,67.18,59.64,DCC-NOISE-001003-2013-05-10T00-00-00.txt,0
2013-10-09 13:11:00,57.92,60.31,54.4,61.64,64.08,58.02,DCC-NOISE-001003-2013-10-09T00-00-00.txt,0
2013-12-19 09:38:00,61.58,63.92,58.14,64.28,66.74,61.07,DCC-NOISE-001003-2013-12-19T00-03-00.txt,0
2013-02-01 07:30:00,60.01,61.98,57.41,64.87,67.57,61.37,DCC-NOISE-001014-2013-02-01T00-00-00.txt,0
2013-05-13 09:25:00,70.75,74.02,66.13,76.13,79.24,70.95,DCC-NOISE-001003-2013-05-13T00-00-00.txt,1
2013-10-25 14:01:00,59.68,62.01,54.86,62.58,65.01,58.19,DCC-NOISE-001003-2013-10-25T00-00-00.txt,0
2013-04-17 19:55:00,62.13,64.72,57.6,71.0,76.31,62.09,DCC-NOISE-001003-2013-04-17T00-00-00.txt,0
2013-04-15 11:55:00,61.68,62.77,54.47,65.42,68.46,59.74,DCC-NOISE-001003-2013-04-15T00-00-00.txt,0
2013-12-14 10:30:00,65.86,69.25,60.66,76.37,82.67,64.96,DCC-NOISE-001003-2013-12-14T00-00-00.txt,1
2013-10-28 22:51:00,53.74,57.34,49.26,56.23,60.49,51.62,DCC-NOISE-001003-2013-10-28T00-00-00.txt,0
2013-05-06 21:45:00,54.58,58.95,46.53,58.05,62.17,49.27,DCC-NOISE-001003-2013-05-06T00-00-00.txt,0
2013-03-22 12:40:00,63.65,66.47,58.99,65.41,67.72,61.57,DCC-NOISE-001003-2013-03-22T00-00-00.txt,1
2013-06-02 14:15:00,55.78,59.17,49.66,61.16,65.02,55.68,DCC-NOISE-001003-2013-06-02T00-00-00.txt,0
2013-02-10 14:05:00,63.64,65.47,59.36,64.98,66.55,61.17,DCC-NOISE-001014-2013-02-10T00-00-00.txt,1
2013-11-30 00:15:00,56.65,61.07,51.51,59.32,63.1,55.02,DCC-NOISE-001003-2013-11-30T00-00-00.txt,0
2013-08-29 10:15:00,66.38,68.94,57.24,70.33,72.34,64.2,DCC-NOISE-001003-2013-08-29T00-00-00.txt,1
2013-09-26 14:26:00,58.15,60.7,53.7,61.47,63.77,57.38,DCC-NOISE-001003-2013-09-26T00-00-00.txt,0
2013-05-06 13:15:00,70.8,72.66,68.29,69.63,71.38,67.14,DCC-NOISE-001003-2013-05-06T00-00-00.txt,1
2013-12-14 11:20:00,65.54,67.46,60.68,73.47,79.58,63.61,DCC-NOISE-001003-2013-12-14T00-00-00.txt,1
2013-04-18 13:20:00,66.63,73.23,57.33,77.71,85.11,64.19,DCC-NOISE-001003-2013-04-18T00-00-00.txt,1
2013-01-28 12:20:00,65.13,69.41,59.63,77.78,85.15,66.2,DCC-NOISE-001014-2013-01-28T00-00-00.txt,1
2013-08-18 15:10:00,70.01,76.01,62.24,72.71,78.45,64.77,DCC-NOISE-001003-2013-08-18T00-00-00.txt,1
2013-07-24 01:10:00,42.6,50.82,34.36,45.72,52.96,39.86,DCC-NOISE-001003-2013-07-24T00-00-00.txt,0
2013-12-18 18:45:00,63.43,64.96,60.1,69.83,73.42,64.08,DCC-NOISE-001003-2013-12-18T00-00-00.txt,1
2013-02-06 12:00:00,59.09,61.62,54.99,63.43,65.76,60.36,DCC-NOISE-001014-2013-02-06T00-00-00.txt,0
2013-12-04 08:02:00,65.86,66.22,59.09,67.42,67.8,62.31,DCC-NOISE-001003-2013-12-04T00-00-00.txt,1
2013-10-09 05:46:00,53.0,56.92,48.77,55.65,58.72,52.24,DCC-NOISE-001003-2013-10-09T00-00-00.txt,0
2013-01-17 23:56:00,63.63,71.79,48.66,69.23,76.8,53.94,DCC-NOISE-001003-2013-01-17T00-00-00.txt,1
2013-11-21 11:51:00,57.15,60.39,51.89,60.91,63.75,57.11,DCC-NOISE-001003-2013-11-21T00-00-00.txt,0
2013-06-05 19:15:00,53.55,56.88,47.34,57.9,60.75,53.22,DCC-NOISE-001003-2013-06-05T00-00-00.txt,0
2013-08-05 02:10:00,50.99,56.84,39.8,54.23,59.53,43.41,DCC-NOISE-001003-2013-08-05T00-00-00.txt,0
2013-02-12 07:30:00,59.16,63.71,51.36,62.62,66.62,55.48,DCC-NOISE-001014-2013-02-12T00-00-00.txt,0
2013-12-12 04:10:00,48.17,53.02,43.11,53.48,59.11,48.16,DCC-NOISE-001003-2013-12-12T00-00-00.txt,0
2013-12-18 15:00:00,61.76,63.52,58.65,68.8,74.29,62.58,DCC-NOISE-001003-2013-12-18T00-00-00.txt,0
2013-03-30 14:50:00,63.35,66.8,53.02,63.78,66.77,56.35,DCC-NOISE-001003-2013-03-30T00-00-00.txt,1
2013-03-19 12:20:00,63.3,67.24,55.8,66.76,70.98,59.23,DCC-NOISE-001003-2013-03-19T00-00-00.txt,1
2013-11-15 19:47:00,58.12,61.19,53.75,60.45,62.97,57.02,DCC-NOISE-001003-2013-11-15T00-00-00.txt,0
2013-03-21 12:05:00,64.87,67.95,58.3,69.83,73.12,62.9,DCC-NOISE-001003-2013-03-21T00-00-00.txt,1
2013-04-22 09:45:00,61.59,63.23,55.55,65.81,68.09,60.44,DCC-NOISE-001003-2013-04-22T00-00-00.txt,0
2013-05-02 11:20:00,57.25,59.2,54.0,61.97,64.05,58.38,DCC-NOISE-001003-2013-05-02T00-00-00.txt,0
2013-10-16 10:47:00,63.47,66.12,60.04,64.66,67.09,60.83,DCC-NOISE-001003-2013-10-16T00-00-00.txt,1
2013-07-12 22:30:00,49.83,54.41,42.28,53.24,57.78,47.23,DCC-NOISE-001003-2013-07-12T00-00-00.txt,0
2013-04-28 15:50:00,71.84,74.01,68.75,71.03,73.28,67.78,DCC-NOISE-001003-2013-04-28T00-00-00.txt,1
2013-12-24 15:00:00,62.82,65.01,59.25,66.11,68.56,61.79,DCC-NOISE-001003-2013-12-24T00-00-00.txt,0
2013-05-10 21:25:00,59.3,61.48,54.23,60.89,63.04,56.92,DCC-NOISE-001003-2013-05-10T00-00-00.txt,0
2013-04-03 20:50:00,55.13,59.6,48.78,59.27,63.09,52.8,DCC-NOISE-001003-2013-04-03T00-00-00.txt,0
2013-01-30 11:10:00,64.07,66.39,60.03,72.16,77.98,64.3,DCC-NOISE-001014-2013-01-30T00-00-00.txt,1
2013-03-17 15:05:00,63.32,65.88,59.36,63.52,65.95,59.76,DCC-NOISE-001003-2013-03-17T00-00-00.txt,1
2013-01-18 04:36:00,64.77,73.3,49.5,70.51,78.94,54.97,DCC-NOISE-001003-2013-01-18T00-00-00.txt,1
2013-01-08 13:55:00,64.82,72.91,52.67,65.35,71.62,56.68,DCC-NOISE-001003-2013-01-08T00-00-00.txt,1
2013-02-07 18:55:00,62.17,65.88,56.87,66.2,71.29,60.51,DCC-NOISE-001014-2013-02-07T00-00-00.txt,0
2013-12-27 04:07:00,64.41,67.59,57.91,74.19,81.65,63.35,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-04-19 07:05:00,61.59,64.76,58.51,64.85,67.51,61.77,DCC-NOISE-001003-2013-04-19T00-00-00.txt,0
2013-05-30 04:00:00,74.67,84.65,47.49,73.83,83.58,50.47,DCC-NOISE-001003-2013-05-30T00-00-00.txt,1
2013-03-19 11:05:00,65.05,70.86,54.29,67.19,71.14,58.51,DCC-NOISE-001003-2013-03-19T00-00-00.txt,1
2013-12-19 17:53:00,64.45,66.54,56.59,66.5,67.74,60.13,DCC-NOISE-001003-2013-12-19T00-03-00.txt,1
2013-03-22 13:10:00,64.8,67.05,60.9,66.01,67.92,62.53,DCC-NOISE-001003-2013-03-22T00-00-00.txt,1
2013-05-11 13:35:00,68.44,73.49,58.17,74.45,81.53,61.37,DCC-NOISE-001003-2013-05-11T00-00-00.txt,1
2013-02-04 16:40:00,62.45,65.48,58.44,71.37,76.37,62.78,DCC-NOISE-001014-2013-02-04T00-00-00.txt,0
2013-05-04 13:05:00,59.64,62.13,55.49,65.2,69.6,59.1,DCC-NOISE-001003-2013-05-04T00-00-00.txt,0
2013-12-21 15:08:00,64.32,66.58,60.77,65.52,67.4,62.27,DCC-NOISE-001003-2013-12-21T00-03-00.txt,1
2013-01-17 22:51:00,64.99,74.11,51.98,70.22,79.14,57.41,DCC-NOISE-001003-2013-01-17T00-00-00.txt,1
2013-12-20 15:05:00,63.54,65.26,61.08,69.21,74.37,63.16,DCC-NOISE-001003-2013-12-20T00-00-00.txt,1
2013-07-18 09:35:00,52.97,56.76,46.44,59.76,62.94,54.06,DCC-NOISE-001003-2013-07-18T00-00-00.txt,0
2013-01-18 02:41:00,66.52,74.65,49.73,72.45,79.98,56.44,DCC-NOISE-001003-2013-01-18T00-00-00.txt,1
2013-11-27 15:06:00,60.46,62.04,57.27,62.44,64.01,59.06,DCC-NOISE-001003-2013-11-27T00-00-00.txt,0
2013-04-18 18:50:00,63.5,65.48,59.51,66.77,71.18,62.11,DCC-NOISE-001003-2013-04-18T00-00-00.txt,1
2013-03-20 12:20:00,65.56,67.35,59.01,69.94,72.13,62.2,DCC-NOISE-001003-2013-03-20T00-00-00.txt,1
2013-02-02 11:35:00,63.12,63.21,52.26,64.82,67.45,56.93,DCC-NOISE-001014-2013-02-02T00-00-00.txt,1
2013-05-05 15:10:00,68.01,72.51,50.84,67.22,71.16,54.88,DCC-NOISE-001003-2013-05-05T00-00-00.txt,1
2013-05-24 18:40:00,56.8,60.57,49.66,59.94,63.35,54.37,DCC-NOISE-001003-2013-05-24T00-00-00.txt,0
2013-12-07 11:32:00,63.28,64.39,58.5,64.13,65.51,59.76,DCC-NOISE-001003-2013-12-07T00-02-00.txt,1
2013-02-26 11:10:00,63.45,67.47,58.5,68.76,72.94,62.15,DCC-NOISE-001003-2013-02-26T00-00-00.txt,1
2013-05-28 04:30:00,64.14,59.92,48.44,63.8,59.82,51.44,DCC-NOISE-001003-2013-05-28T00-00-00.txt,1
2013-01-18 01:51:00,60.58,68.82,44.59,66.29,74.73,49.6,DCC-NOISE-001003-2013-01-18T00-00-00.txt,0
2013-12-21 14:38:00,65.13,66.58,63.31,65.45,67.05,63.3,DCC-NOISE-001003-2013-12-21T00-03-00.txt,1
2013-05-30 08:50:00,71.94,80.27,59.84,76.89,85.19,65.23,DCC-NOISE-001003-2013-05-30T00-00-00.txt,1
2013-10-15 08:36:00,63.52,66.51,54.01,65.71,68.23,58.95,DCC-NOISE-001003-2013-10-15T00-00-00.txt,1
2013-01-24 14:30:00,60.22,62.72,55.36,64.55,67.11,58.77,DCC-NOISE-001014-2013-01-24T00-00-00.txt,0
2013-01-05 19:15:00,57.39,60.54,52.25,60.51,63.23,55.63,DCC-NOISE-001003-2013-01-05T00-00-00.txt,0
2013-07-29 13:00:00,56.29,59.12,52.7,60.23,62.7,56.64,DCC-NOISE-001003-2013-07-29T00-00-00.txt,0
2013-04-03 12:40:00,63.31,66.19,58.66,63.84,66.12,59.96,DCC-NOISE-001003-2013-04-03T00-00-00.txt,1
2013-04-18 15:35:00,65.17,70.29,57.66,75.53,81.98,63.34,DCC-NOISE-001003-2013-04-18T00-00-00.txt,1
2013-06-27 19:35:00,56.85,60.15,51.82,59.54,62.53,55.25,DCC-NOISE-001003-2013-06-27T00-00-00.txt,0
2013-12-22 12:20:00,63.36,65.2,60.49,64.04,65.72,61.25,DCC-NOISE-001003-2013-12-22T00-00-00.txt,1
2013-12-20 13:35:00,63.55,65.41,61.19,67.93,71.71,63.08,DCC-NOISE-001003-2013-12-20T00-00-00.txt,1
2013-03-22 09:50:00,61.68,64.0,57.39,66.08,68.78,61.81,DCC-NOISE-001003-2013-03-22T00-00-00.txt,0
2013-02-12 00:40:00,47.98,56.88,37.55,49.3,57.42,40.06,DCC-NOISE-001014-2013-02-12T00-00-00.txt,0
2013-05-31 21:10:00,63.21,64.09,51.68,63.99,65.05,54.76,DCC-NOISE-001003-2013-05-31T00-00-00.txt,1
2013-12-05 07:52:00,63.4,65.96,57.99,72.48,77.38,62.74,DCC-NOISE-001003-2013-12-05T00-00-00.txt,1
2013-01-31 14:40:00,70.16,77.07,57.79,73.97,80.81,60.6,DCC-NOISE-001014-2013-01-31T00-00-00.txt,1
2013-01-27 16:40:00,60.98,63.19,57.64,65.47,68.54,60.78,DCC-NOISE-001014-2013-01-27T00-00-00.txt,0
2013-03-13 17:15:00,60.67,62.78,56.97,64.63,66.46,61.22,DCC-NOISE-001003-2013-03-13T00-00-00.txt,0
2013-05-30 23:00:00,52.81,56.91,47.62,56.38,60.5,51.21,DCC-NOISE-001003-2013-05-30T00-00-00.txt,0
2013-12-24 17:55:00,60.77,63.38,56.5,63.51,65.69,58.98,DCC-NOISE-001003-2013-12-24T00-00-00.txt,0
